method,alpha,serial_id,qualified,A,truth_A,error_A,B,truth_B,error_B,C,truth_C,error_C
A,1,120,False,5.999210906445199,6.0,-0.00078909355480139,0.4999828671638924,0.5,-1.7132836107602856e-05,0.6669646821101458,0.667,-3.5317889854225015e-05
A,1,121,False,7.994334112509491,8.0,-0.005665887490509114,0.500279614482671,0.5,0.00027961448267099787,-0.6530720425238465,-0.653,-7.20425238465161e-05
A,1,122,False,6.995839526926002,7.0,-0.004160473073998361,0.50029501545608,0.5,0.00029501545608001667,-0.8771302842456626,-0.877,-0.0001302842456626374
A,1,123,False,6.99832918546587,7.0,-0.0016708145341297609,0.4999161755606159,0.5,-8.382443938409478e-05,-0.5580764730505967,-0.558,-7.647305059665932e-05
A,1,124,False,5.9894268003108095,6.0,-0.01057319968919046,0.500563461393646,0.5,0.0005634613936460475,0.18598481727140717,0.186,-1.5182728592827432e-05
A,1,125,False,6.004586966214356,6.0,0.004586966214356281,0.5001612798909693,0.5,0.000161279890969257,0.5738117472647555,0.574,-0.00018825273524447628
A,1,126,False,7.990434540760234,8.0,-0.009565459239765595,0.5003797870855691,0.5,0.00037978708556907215,-0.6940937683379487,-0.694,-9.376833794871864e-05
A,1,127,False,5.988846200722698,6.0,-0.011153799277302312,0.5005386851526588,0.5,0.0005386851526587577,0.09583070627654379,0.096,-0.00016929372345621252
A,1,128,False,16.002794951736682,16.0,0.002794951736682094,0.5000395722785315,0.5,3.957227853146339e-05,-0.28513546859129774,-0.285,-0.00013546859129776045
A,1,129,False,6.9917617057889405,7.0,-0.008238294211059483,0.5004449679874916,0.5,0.0004449679874916068,-0.5920477674722986,-0.592,-4.7767472298620994e-05
A,1,130,False,5.998819166617539,6.0,-0.0011808333824614436,0.49997283296808687,0.5,-2.716703191313341e-05,0.26694692184222674,0.267,-5.307815777327862e-05
A,1,131,False,5.9943099515153415,6.0,-0.005690048484658483,0.5005033212731917,0.5,0.000503321273191748,0.5598718641791598,0.56,-0.00012813582084025832
A,1,132,False,8.000738215583443,8.0,0.0007382155834427806,0.4997781220778381,0.5,-0.00022187792216188384,-0.6727639991485493,-0.673,0.0002360008514507017
A,1,133,False,6.028933150279944,6.0,0.028933150279944364,0.5013695365364638,0.5,0.0013695365364637668,-0.3922084832864439,-0.392,-0.00020848328644390568
A,1,134,False,7.001796791206326,7.0,0.0017967912063259206,0.5000702272942616,0.5,7.022729426164886e-05,-0.5881169586423273,-0.588,-0.0001169586423273028
A,1,135,False,6.001948569348448,6.0,0.0019485693484480038,0.4997528764546744,0.5,-0.00024712354532557823,0.21509493765684023,0.215,9.493765684023825e-05
A,1,136,False,5.993840076526047,6.0,-0.0061599234739526665,0.49953835778550376,0.5,-0.00046164221449623843,0.5599281580956114,0.56,-7.184190438869198e-05
A,1,137,False,8.001660590132552,8.0,0.0016605901325519312,0.5004341996811257,0.5,0.00043419968112567986,-0.661028328748197,-0.661,-2.832874819691522e-05
A,1,138,False,5.998133146214653,6.0,-0.0018668537853470113,0.49991645963268155,0.5,-8.35403673184465e-05,-0.004880232684639828,-0.005,0.0001197673153601718
A,1,139,False,5.9960773876427425,6.0,-0.003922612357257549,0.5003032845595919,0.5,0.0003032845595919431,-0.36211247122025725,-0.362,-0.00011247122025725975
A,1,140,False,5.998714345843012,6.0,-0.0012856541569883362,0.4999557674231818,0.5,-4.423257681818171e-05,-0.35993786119102233,-0.36,6.2138808977652e-05
A,1,141,False,6.994863066334676,7.0,-0.005136933665323973,0.5006006345018823,0.5,0.0006006345018823023,-0.5899900118550159,-0.59,9.988144984096614e-06
A,1,142,False,6.00044668972213,6.0,0.0004466897221302446,0.49972224931232573,0.5,-0.0002777506876742719,0.21401932500244433,0.214,1.932500244433699e-05
A,1,143,False,6.00176737628123,6.0,0.0017673762812302485,0.49979025852048975,0.5,-0.00020974147951025035,0.5600376561234301,0.56,3.76561234300965e-05
A,1,144,False,7.999898997677623,8.0,-0.00010100232237686413,0.4999984048882256,0.5,-1.5951117743884247e-06,-0.6569334302771932,-0.657,6.656972280683071e-05
A,1,145,False,6.002340648111177,6.0,0.0023406481111774013,0.5000839955179867,0.5,8.399551798665694e-05,-0.03206114347355414,-0.032,-6.114347355413996e-05
A,1,146,False,5.997185330262185,6.0,-0.0028146697378153007,0.5002953441173635,0.5,0.0002953441173635385,-0.1541700900972574,-0.154,-0.0001700900972574082
A,1,147,False,5.999032766752144,6.0,-0.0009672332478558587,0.5001791244759154,0.5,0.00017912447591539316,-0.36005094198486903,-0.36,-5.094198486904622e-05
A,1,148,False,6.000836827178407,6.0,0.0008368271784071624,0.5000287688445499,0.5,2.876884454994233e-05,-0.33201391173808675,-0.332,-1.3911738086735959e-05
A,1,149,False,6.998843619277293,7.0,-0.0011563807227066292,0.5001929367075135,0.5,0.00019293670751352465,-0.5930872953527395,-0.593,-8.729535273954703e-05
A,1,150,False,5.990015485852163,6.0,-0.009984514147837409,0.5005229245113534,0.5,0.0005229245113533842,0.2418829073542898,0.242,-0.00011709264571019284
A,1,151,False,6.001474223595265,6.0,0.0014742235952649452,0.5001676031077169,0.5,0.00016760310771690712,0.5569850485801565,0.557,-1.4951419843534097e-05
A,1,152,False,8.002100627850767,8.0,0.002100627850767367,0.5000678395915986,0.5,6.783959159861741e-05,-0.6631656407217542,-0.663,-0.00016564072175417888
A,1,153,False,6.001038962036744,6.0,0.0010389620367439178,0.5000367754446622,0.5,3.677544466218485e-05,-0.2350378595151932,-0.235,-3.7859515193222615e-05
A,1,154,False,6.001162841275787,6.0,0.0011628412757866968,0.5000334472574827,0.5,3.344725748266608e-05,0.048929145731338636,0.049,-7.085426866136613e-05
A,1,155,False,6.001273653723738,6.0,0.0012736537237376666,0.4997822289917955,0.5,-0.00021777100820452588,-0.35886081415526616,-0.359,0.00013918584473382456
A,1,156,False,6.001986269637541,6.0,0.001986269637541227,0.5000979267123963,0.5,9.792671239627904e-05,-0.361115464063995,-0.361,-0.00011546406399498554
A,1,157,False,7.0203336251218245,7.0,0.02033362512182446,0.4994835375664686,0.5,-0.0005164624335313728,-0.5659474227453166,-0.566,5.257725468332808e-05
A,1,158,False,6.0124500631404105,6.0,0.012450063140410528,0.4994827772903634,0.5,-0.0005172227096366111,0.1080618608126748,0.108,6.186081267479937e-05
A,1,159,False,6.002391795436283,6.0,0.002391795436283317,0.5001718585302487,0.5,0.000171858530248703,0.5810721894646825,0.581,7.218946468257048e-05
A,1,160,False,7.997304414591219,8.0,-0.0026955854087811204,0.5001994088739062,0.5,0.00019940887390623718,-0.6682275307596229,-0.668,-0.00022753075962289593
A,1,161,False,7.008351785842838,7.0,0.008351785842838133,0.49958218910051355,0.5,-0.00041781089948644823,-0.30995499075277516,-0.31,4.500924722483646e-05
A,1,162,False,6.012813030863752,6.0,0.012813030863751962,0.4995170826585381,0.5,-0.0004829173414618859,0.17002864273305185,0.17,2.8642733051836844e-05
A,1,163,False,6.002107827601417,6.0,0.002107827601417256,0.5000673143776792,0.5,6.731437767915072e-05,0.5670666946072893,0.567,6.669460728936372e-05
A,1,164,False,7.998414306209366,8.0,-0.0015856937906342239,0.4999679521651073,0.5,-3.204783489269003e-05,-0.6699834822495077,-0.67,1.651775049238413e-05
A,1,165,False,5.998872554943576,6.0,-0.0011274450564240368,0.5002456488400392,0.5,0.0002456488400391921,-0.1960978601547215,-0.196,-9.786015472149079e-05
A,1,166,False,5.998139874199347,6.0,-0.0018601258006532007,0.49987511183474576,0.5,-0.0001248881652542444,-0.1649090275308845,-0.165,9.097246911551893e-05
A,1,167,False,5.994208358107844,6.0,-0.005791641892155752,0.5004124464480426,0.5,0.00041244644804261377,0.020943121060865082,0.021,-5.687893913491893e-05
A,1,168,False,7.997192074741057,8.0,-0.0028079252589430226,0.4999260692129296,0.5,-7.393078707040868e-05,6.57658072250955e-05,0.0,6.57658072250955e-05
B,1,1,False,7.004415839374223,7.0,0.004415839374223296,0.5006700895866601,0.5,0.0006700895866601497,-0.5920098880992698,-0.592,-9.888099269828032e-06
B,1,2,False,5.989440081102588,6.0,-0.010559918897412146,0.49973866680794166,0.5,-0.00026133319205834393,0.24400424079527688,0.244,4.240795276888587e-06
B,1,3,False,6.011339320095294,6.0,0.011339320095293814,0.5010547590387352,0.5,0.001054759038735198,0.558992488981668,0.559,-7.511018332073682e-06
B,1,4,False,7.995146012851605,8.0,-0.0048539871483948005,0.4998623423840209,0.5,-0.0001376576159791143,-0.6649929455295721,-0.665,7.054470427925175e-06
B,1,5,False,6.006475486719209,6.0,0.006475486719208945,0.5004618081522624,0.5,0.00046180815226237737,-0.2740080129773182,-0.274,-8.01297731817252e-06
B,1,6,False,6.0002921904814235,6.0,0.00029219048142348214,0.5002793496992273,0.5,0.0002793496992272715,0.07299212385545237,0.073,-7.87614454762775e-06
B,1,7,False,15.998362889470188,16.0,-0.0016371105298116362,0.5000584211641425,0.5,5.8421164142452575e-05,-0.141006309631079,-0.141,-6.309631079004507e-06
B,1,8,False,5.993860333242166,6.0,-0.00613966675783395,0.5001007016307941,0.5,0.00010070163079411998,-0.07000410678536018,-0.07,-4.106785360169507e-06
B,1,9,False,7.005925511910941,7.0,0.005925511910940706,0.5004557912719491,0.5,0.00045579127194905755,-0.5890099429167366,-0.589,-9.94291673661607e-06
B,1,10,False,5.993234304277758,6.0,-0.006765695722242171,0.49971507655631664,0.5,-0.0002849234436833603,0.23500665540956395,0.235,6.655409563960379e-06
B,1,11,False,6.005521746247869,6.0,0.00552174624786872,0.5001919524017013,0.5,0.0001919524017013341,0.5589930530440339,0.559,-6.94695596614725e-06
B,1,12,False,7.994286770711986,8.0,-0.005713229288014432,0.5000695910924838,0.5,6.959109248383388e-05,-0.6560037190227522,-0.656,-3.71902275220215e-06
B,1,13,False,5.9966886795033245,6.0,-0.003311320496675485,0.49973767969807315,0.5,-0.00026232030192685496,-0.15599271330137546,-0.156,7.286698624542343e-06
B,1,14,False,6.003300644934581,6.0,0.00330064493458071,0.5003433251834623,0.5,0.0003433251834622508,0.006993886665196333,0.007,-6.11333480366686e-06
B,1,15,False,5.9990923020708,6.0,-0.0009076979292004239,0.5002282548410959,0.5,0.00022825484109589844,-0.20400644689821126,-0.204,-6.4468982112764195e-06
B,1,16,False,6.000098018658895,6.0,9.801865889524919e-05,0.5003124298826342,0.5,0.0003124298826342464,-0.20500705554343077,-0.205,-7.05554343077841e-06
B,1,17,False,5.997919304504369,6.0,-0.0020806954956311685,0.5001161001708639,0.5,0.00011610017086394198,-0.17700534242800747,-0.177,-5.342428007482081e-06
B,1,18,False,5.998435269875727,6.0,-0.0015647301242731615,0.5000337406215977,0.5,3.3740621597666554e-05,-0.17900232385544515,-0.179,-2.3238554451576743e-06
B,1,19,False,5.9989207195667,6.0,-0.0010792804333004113,0.5001486479475465,0.5,0.00014864794754654298,-0.18200573638796447,-0.182,-5.736387964472289e-06
B,1,20,False,6.989972355786817,7.0,-0.010027644213183251,0.5004411766584764,0.5,0.0004411766584764276,-0.5900106746909975,-0.59,-1.0674690997580782e-05
B,1,21,False,6.0021618746492775,6.0,0.0021618746492775287,0.5002906388560376,0.5,0.0002906388560376394,0.23999448577532057,0.24,-5.514224679425972e-06
B,1,22,False,5.996055497671002,6.0,-0.003944502328997679,0.49987146340634914,0.5,-0.00012853659365086312,0.5580029453352247,0.558,2.9453352246022746e-06
B,1,23,False,8.000495249063695,8.0,0.0004952490636949136,0.4997648204881326,0.5,-0.0002351795118674116,-0.657991376711621,-0.658,8.62328837902826e-06
B,1,24,False,5.999774312249965,6.0,-0.00022568775003506403,0.4997446284199284,0.5,-0.0002553715800716061,-0.2149936916009089,-0.215,6.308399091103922e-06
B,1,25,False,6.001974912111544,6.0,0.0019749121115442136,0.4999592661253823,0.5,-4.0733874617726595e-05,-0.1899971662292992,-0.19,2.833770700788607e-06
B,1,26,False,5.9968423263838915,6.0,-0.003157673616108525,0.5000659013079534,0.5,6.590130795336435e-05,0.11599686988305444,0.116,-3.1301169455683064e-06
B,1,27,False,7.002409925767148,7.0,0.00240992576714838,0.4997391052449655,0.5,-0.0002608947550344909,-0.6039938246475679,-0.604,6.175352432080672e-06
B,1,28,False,5.999904136406814,6.0,-9.58635931862517e-05,0.49995962767229685,0.5,-4.037232770315313e-05,0.9010052355951503,0.901,5.235595150310246e-06
B,1,29,False,7.001252267181979,7.0,0.0012522671819787945,0.49997316485383286,0.5,-2.683514616713678e-05,-0.9079977364641402,-0.908,2.263535859858834e-06
B,1,30,False,7.0064934547801565,7.0,0.006493454780156505,0.4999150005696409,0.5,-8.499943035911173e-05,-0.9059964853089265,-0.906,3.514691073513987e-06
B,1,31,False,7.00496574669907,7.0,0.004965746699070017,0.5002289555520358,0.5,0.00022895555203583662,-0.584004740062543,-0.584,-4.7400625430293886e-06
B,1,32,False,5.988251727660309,6.0,-0.011748272339691113,0.4992870702126263,0.5,-0.0007129297873736951,0.2350064516909678,0.235,6.4516909678014045e-06
B,1,33,False,6.011376697930675,6.0,0.011376697930675306,0.500516819374485,0.5,0.0005168193744850003,0.5629949231220537,0.563,-5.076877946263991e-06
B,1,34,False,8.00168449397018,8.0,0.001684493970179446,0.499969605138637,0.5,-3.0394861363025605e-05,-0.6629971624339341,-0.663,2.837566065894137e-06
B,1,35,False,6.000190543626335,6.0,0.00019054362633497135,0.49998962742125325,0.5,-1.0372578746753458e-05,-0.15299959659220305,-0.153,4.0340779694503226e-07
B,1,36,False,5.99658244356499,6.0,-0.0034175564350098497,0.500069499101267,0.5,6.949910126696768e-05,0.021998722212340057,0.022,-1.2777876599416593e-06
B,1,37,False,6.998955039679848,7.0,-0.0010449603201516666,0.5000251127893708,0.5,2.511278937078476e-05,-0.2960032190006658,-0.296,-3.2190006657994985e-06
B,1,38,False,6.001925479359467,6.0,0.0019254793594667419,0.499955171585956,0.5,-4.482841404401805e-05,-0.18199783160580654,-0.182,2.168394193452494e-06
B,1,39,False,5.99288875324068,6.0,-0.007111246759319734,0.5001115376491027,0.5,0.0001115376491026554,-0.012004604437163457,-0.012,-4.604437163456543e-06
B,1,40,False,6.999988844087823,7.0,-1.1155912177152061e-05,0.500005594413528,0.5,5.594413527987285e-06,-0.22500102244890421,-0.225,-1.0224489042087725e-06
B,1,41,False,7.000488962322563,7.0,0.0004889623225627915,0.4999813251024,0.5,-1.8674897599990636e-05,-0.5680012678651974,-0.568,-1.2678651974962207e-06
B,1,42,False,5.987899298736045,6.0,-0.012100701263954683,0.4994900919527605,0.5,-0.0005099080472394935,0.2460113846287428,0.246,1.1384628742810987e-05
B,1,43,False,6.016550963110453,6.0,0.016550963110453232,0.5007992968849472,0.5,0.000799296884947176,0.569992592054191,0.57,-7.407945809001504e-06
B,1,44,False,7.991041612603823,8.0,-0.008958387396177159,0.4997397982690011,0.5,-0.000260201730998888,-0.672993108252426,-0.673,6.891747574067075e-06
B,1,45,False,6.007530742638573,6.0,0.007530742638572896,0.5005321311504219,0.5,0.0005321311504219439,-0.27600665577065053,-0.276,-6.655770650509929e-06
B,1,46,False,5.999440148944938,6.0,-0.0005598510550619551,0.4999689991382605,0.5,-3.100086173951633e-05,0.703993712955159,0.704,-6.287044840957989e-06
B,1,47,False,7.994605278178803,8.0,-0.005394721821197379,0.5001024221917544,0.5,0.00010242219175438105,-0.7710055494353489,-0.771,-5.549435348917164e-06
B,1,48,False,7.9951255957891,8.0,-0.004874404210900352,0.5001078722184451,0.5,0.0001078722184451042,-0.7610049356113524,-0.761,-4.93561135239684e-06
B,1,49,False,7.002499293576597,7.0,0.0024992935765970614,0.5005167940572542,0.5,0.000516794057254244,-0.5750096321035405,-0.575,-9.632103540546666e-06
B,1,50,False,5.993857592013392,6.0,-0.006142407986607701,0.501152667373224,0.5,0.0011526673732239479,0.233989046006201,0.234,-1.0953993799023287e-05
B,1,51,False,6.002011007884301,6.0,0.002011007884300753,0.5006394809740775,0.5,0.0006394809740775109,0.5679944524122796,0.568,-5.547587720311498e-06
B,1,52,False,8.00055526302991,8.0,0.0005552630299092698,0.4999848502251321,0.5,-1.5149774867884158e-05,-0.6809976363649256,-0.681,2.363635074442705e-06
B,1,53,False,5.993606473216359,6.0,-0.006393526783640802,0.4996364390177179,0.5,-0.000363560982282074,-0.2069925534136959,-0.207,7.446586304082903e-06
B,1,54,False,6.003437496591957,6.0,0.0034374965919568012,0.500381487102936,0.5,0.00038148710293595123,-0.22300702659276195,-0.223,-7.0265927619439505e-06
B,1,55,False,5.998638692204559,6.0,-0.0013613077954408581,0.5001400703077873,0.5,0.0001400703077872878,0.6929922716026712,0.693,-7.728397328765624e-06
B,1,56,False,8.004294874479163,8.0,0.004294874479162658,0.5003822043437851,0.5,0.0003822043437851086,-0.7720082147696515,-0.772,-8.214769651515574e-06
B,1,57,False,7.999534615887224,8.0,-0.00046538411277641245,0.5002513631826374,0.5,0.00025136318263740964,-0.7640069445745344,-0.764,-6.94457453442876e-06
B,1,58,False,7.00503405810061,7.0,0.005034058100609862,0.5005724111359536,0.5,0.0005724111359536321,-0.5850092627943563,-0.585,-9.262794356312831e-06
B,1,59,False,5.9878143981756935,6.0,-0.012185601824306502,0.4994286333869888,0.5,-0.0005713666130112149,0.23800646068469378,0.238,6.460684693787577e-06
B,1,60,False,6.00444367573945,6.0,0.00444367573945037,0.5001836481351839,0.5,0.00018364813518390033,0.561703503673357,0.561,0.00070350367335692
B,1,61,False,7.994738244371831,8.0,-0.005261755628168885,0.4998217501414568,0.5,-0.0001782498585432002,-0.6519941536202974,-0.652,5.84637970257873e-06
B,1,62,False,6.0069224460965165,6.0,0.006922446096516488,0.49989019214203334,0.5,-0.00010980785796665948,-0.21399614274055118,-0.214,3.857259448819539e-06
B,1,63,False,5.995981494210604,6.0,-0.004018505789396443,0.5000738362819821,0.5,7.383628198209813e-05,-0.16400350249939424,-0.164,-3.5024993942367466e-06
B,1,64,False,5.998889749156645,6.0,-0.0011102508433546987,0.5000308111552993,0.5,3.0811155299348414e-05,-0.19100338260442695,-0.191,-3.382604426949154e-06
B,1,65,False,5.9975090030750735,6.0,-0.002490996924926492,0.5000536439409234,0.5,5.364394092344238e-05,0.03699690957737166,0.037,-3.0904226283393066e-06
B,1,66,False,7.005312480616072,7.0,0.005312480616072257,0.49992418475301253,0.5,-7.581524698746511e-05,-0.3979960085809663,-0.398,3.9914190337331235e-06
B,1,67,False,6.999218306729185,7.0,-0.0007816932708148983,0.5002845824959202,0.5,0.000284582495920227,-0.5799195969629845,-0.579,-0.0009195969629844924
B,1,68,False,6.015649403261875,6.0,0.01564940326187525,0.5017682694716892,0.5,0.0017682694716891767,0.19298699832366648,0.193,-1.3001676333529444e-05
